1701, 0.02, 0.03, -0.98, -0.55, 1.52, -0.98, 5.10, 33.76, -56.41
1710, 0.01, 0.03, -0.99, -0.43, 1.46, -0.91, 6.00, 33.61, -57.91
1740, 0.01, 0.03, -1.00, -0.55, 1.46, -1.04, 5.25, 34.06, -56.86
1749, 0.01, 0.03, -0.99, -0.43, 1.52, -1.04, 6.45, 34.21, -57.46
1759, 0.02, 0.04, -0.98, -0.24, 1.52, -1.04, 5.85, 34.21, -57.76
1768, 0.01, 0.03, -0.98, -0.37, 1.46, -1.04, 5.85, 34.21, -58.21
1777, 0.00, 0.04, -0.99, -0.43, 1.59, -0.98, 5.25, 34.36, -58.66
1786, 0.01, 0.03, -0.97, -0.61, 1.52, -1.04, 4.95, 34.06, -56.56
1796, 0.01, 0.03, -0.99, -0.43, 1.40, -0.98, 6.30, 34.06, -56.56
1805, 0.01, 0.03, -0.99, -0.30, 1.52, -1.16, 5.40, 33.76, -57.16
1814, 0.02, 0.04, -1.00, -0.43, 1.52, -1.04, 7.35, 34.06, -56.56
1823, 0.01, 0.03, -0.98, -0.43, 1.46, -1.04, 5.25, 35.11, -58.96
1833, 0.01, 0.04, -0.98, -0.30, 1.52, -0.98, 5.25, 35.11, -58.96
1842, 0.01, 0.04, -0.99, -0.37, 1.52, -1.04, 5.40, 34.21, -57.16
1851, 0.01, 0.04, -0.98, -0.49, 1.40, -0.98, 5.40, 33.76, -57.16
1860, 0.01, 0.04, -1.00, -0.43, 1.46, -1.04, 5.85, 34.21, -57.46
1870, 0.00, 0.03, -0.99, -0.49, 1.34, -1.10, 6.30, 34.06, -55.96
1899, 0.01, 0.04, -0.99, -0.43, 1.52, -1.04, 6.75, 35.41, -56.26
1909, 0.01, 0.04, -0.98, -0.43, 1.46, -1.04, 6.45, 34.96, -57.46
1918, 0.01, 0.04, -0.98, -0.49, 1.52, -1.10, 5.25, 34.36, -56.86
1927, 0.00, 0.04, -0.98, -0.43, 1.46, -0.98, 5.40, 35.56, -57.46
1936, 0.01, 0.03, -0.98, -0.43, 1.52, -1.04, 4.80, 34.51, -57.46
1946, 0.01, 0.04, -0.99, -0.43, 1.59, -1.16, 5.70, 34.06, -57.31
1955, 0.01, 0.04, -0.98, -0.37, 1.40, -1.04, 5.25, 33.61, -56.86
1964, 0.01, 0.04, -0.99, -0.37, 1.40, -1.04, 5.10, 33.76, -57.76
1973, 0.01, 0.03, -0.99, -0.49, 1.52, -1.04, 5.85, 35.26, -56.41
1983, 0.01, 0.03, -0.99, -0.30, 1.52, -1.04, 5.85, 35.26, -56.41
1992, 0.00, 0.03, -0.99, -0.43, 1.52, -1.04, 3.60, 34.51, -56.41
2001, 0.01, 0.03, -0.96, -0.43, 1.46, -0.91, 6.75, 33.31, -57.31
2010, 0.01, 0.03, -0.99, -0.49, 1.59, -1.04, 6.30, 33.61, -56.86
2020, 0.01, 0.04, -1.00, -0.43, 1.52, -0.98, 4.50, 33.61, -57.31
2029, 0.01, 0.04, -0.98, -0.55, 1.52, -1.10, 5.70, 35.11, -56.86
2058, 0.02, 0.04, -0.97, -0.49, 1.52, -1.10, 6.75, 34.06, -55.96
2068, 0.01, 0.04, -0.98, -0.43, 1.40, -1.04, 5.25, 34.06, -57.61
2077, 0.01, 0.03, -0.98, -0.43, 1.65, -1.10, 5.25, 34.66, -57.91
2086, 0.01, 0.04, -1.00, -0.43, 1.52, -1.04, 4.80, 34.96, -57.76
2095, 0.01, 0.03, -0.98, -0.30, 1.40, -1.10, 6.45, 34.21, -57.76
2105, 0.01, 0.04, -0.99, -0.37, 1.52, -1.04, 6.45, 34.51, -58.21
2114, 0.01, 0.04, -1.00, -0.43, 1.59, -1.16, 6.00, 34.36, -57.31
2123, 0.02, 0.04, -0.99, -0.30, 1.52, -1.04, 6.15, 33.46, -56.41
2133, 0.01, 0.03, -0.99, -0.37, 1.40, -0.98, 6.15, 33.46, -56.41
2142, 0.02, 0.04, -0.99, -0.37, 1.40, -1.10, 5.25, 34.66, -57.91
2151, 0.01, 0.03, -0.99, -0.55, 1.46, -1.10, 5.70, 35.11, -56.56
2160, 0.01, 0.04, -0.98, -0.43, 1.52, -1.10, 5.85, 34.96, -56.71
2170, 0.01, 0.04, -1.00, -0.43, 1.34, -1.04, 5.70, 34.66, -56.56
2179, 0.00, 0.04, -0.99, -0.49, 1.52, -0.91, 5.25, 35.11, -56.56
2188, 0.01, 0.04, -0.98, -0.43, 1.52, -1.16, 4.80, 34.51, -57.76
2218, 0.01, 0.04, -0.99, -0.37, 1.40, -1.04, 5.25, 33.61, -57.91
2227, 0.01, 0.03, -0.99, -0.49, 1.59, -0.98, 5.85, 34.96, -55.66
2236, 0.00, 0.04, -0.99, -0.43, 1.46, -1.04, 5.25, 34.06, -58.66
2245, 0.01, 0.03, -0.98, -0.43, 1.52, -1.04, 5.70, 35.41, -56.86
2255, 0.02, 0.04, -0.98, -0.43, 1.46, -1.04, 4.20, 33.31, -56.86
2264, 0.01, 0.04, -0.99, -0.37, 1.52, -1.04, 4.95, 34.06, -57.91
2273, 0.02, 0.04, -0.99, -0.37, 1.46, -1.10, 4.95, 34.36, -56.86
2283, 0.01, 0.03, -0.98, -0.43, 1.52, -0.98, 5.40, 33.46, -57.16
2292, 0.01, 0.04, -0.99, -0.30, 1.46, -1.04, 5.40, 33.46, -57.16
2301, -0.00, 0.03, -0.98, -0.37, 1.65, -0.98, 4.80, 35.26, -56.41
2310, 0.01, 0.04, -1.00, -0.37, 1.46, -0.98, 6.15, 34.96, -57.46
2320, 0.01, 0.03, -0.99, -0.37, 1.65, -0.98, 4.50, 34.66, -57.31
2329, 0.01, 0.04, -0.99, -0.43, 1.52, -1.04, 5.40, 35.56, -57.16
2338, 0.01, 0.04, -0.99, -0.43, 1.52, -0.91, 5.10, 32.71, -57.46
2347, 0.00, 0.04, -0.99, -0.49, 1.40, -0.91, 5.70, 33.31, -56.56
2377, 0.01, 0.03, -0.99, -0.43, 1.52, -1.04, 5.40, 34.21, -58.51
2386, 0.00, 0.04, -0.99, -0.49, 1.52, -0.91, 4.95, 34.36, -58.66
2396, 0.01, 0.04, -0.99, -0.37, 1.46, -1.04, 5.25, 33.61, -57.61
2405, 0.01, 0.04, -0.98, -0.43, 1.52, -0.98, 4.80, 33.76, -56.71
2414, 0.01, 0.04, -0.98, -0.37, 1.52, -1.04, 5.25, 35.11, -58.36
2423, 0.01, 0.04, -0.98, -0.49, 1.46, -0.98, 5.40, 34.51, -57.46
2433, 0.01, 0.03, -0.98, -0.43, 1.59, -0.98, 5.70, 33.61, -58.66
2442, 0.01, 0.04, -0.98, -0.49, 1.46, -0.91, 5.70, 33.61, -58.66
2451, 0.01, 0.03, -0.99, -0.43, 1.59, -0.91, 5.10, 33.16, -57.16
2460, 0.01, 0.05, -0.99, -0.43, 1.46, -1.04, 4.05, 34.21, -56.71
2470, 0.01, 0.04, -0.98, -0.30, 1.52, -0.98, 5.70, 34.66, -57.91
2479, 0.01, 0.03, -0.98, -0.43, 1.40, -0.91, 3.60, 35.26, -57.16
2488, 0.01, 0.03, -1.00, -0.30, 1.59, -0.98, 5.25, 33.61, -57.91
2497, 0.01, 0.03, -0.99, -0.37, 1.59, -0.98, 6.00, 34.66, -57.31
2507, 0.01, 0.03, -0.98, -0.43, 1.59, -0.98, 4.80, 34.21, -57.46
2536, 0.01, 0.03, -0.99, -0.43, 1.46, -1.04, 5.25, 34.06, -57.31
2546, 0.01, 0.04, -0.99, -0.37, 1.65, -0.98, 5.40, 33.76, -56.41
2555, 0.01, 0.03, -0.98, -0.43, 1.52, -1.10, 5.85, 34.96, -58.51
2564, 0.01, 0.04, -0.99, -0.37, 1.59, -1.10, 5.25, 33.31, -56.26
2573, 0.01, 0.04, -0.99, -0.43, 1.46, -1.10, 5.40, 34.21, -57.46
2583, 0.01, 0.04, -0.99, -0.49, 1.46, -1.10, 4.20, 32.56, -57.31
2592, 0.01, 0.03, -0.98, -0.55, 1.52, -0.98, 4.20, 32.56, -57.31
2601, 0.01, 0.04, -0.98, -0.37, 1.40, -1.04, 6.30, 34.66, -57.91
2610, 0.02, 0.03, -0.98, -0.49, 1.46, -1.10, 4.80, 34.51, -58.21
2620, 0.01, 0.03, -0.98, -0.43, 1.52, -1.04, 4.95, 32.26, -57.31
2629, 0.01, 0.03, -0.99, -0.43, 1.40, -0.91, 5.70, 33.31, -58.36
2638, 0.01, 0.03, -0.99, -0.43, 1.59, -1.04, 6.15, 35.26, -58.21
2647, 0.02, 0.03, -0.99, -0.49, 1.52, -1.04, 5.40, 34.21, -58.51
2657, 0.01, 0.04, -0.99, -0.49, 1.59, -0.98, 5.70, 34.36, -56.56
2666, 0.01, 0.03, -0.99, -0.49, 1.59, -1.04, 6.75, 34.06, -55.96
2696, 0.01, 0.04, -0.98, -0.43, 1.52, -1.10, 5.40, 33.46, -56.11
2705, 0.02, 0.04, -0.98, -0.49, 1.52, -1.10, 4.95, 35.41, -56.86
2714, 0.02, 0.04, -0.98, -0.43, 1.46, -0.91, 5.70, 34.66, -57.31
2723, 0.01, 0.04, -0.98, -0.37, 1.52, -1.10, 6.30, 34.36, -58.36
2733, 0.01, 0.04, -0.98, -0.49, 1.59, -1.04, 5.85, 33.76, -57.16
2742, 0.01, 0.03, -0.99, -0.37, 1.52, -1.16, 5.25, 34.66, -57.31
2751, 0.01, 0.04, -0.98, -0.43, 1.46, -1.04, 5.25, 34.66, -57.31
2760, 0.00, 0.04, -0.98, -0.43, 1.40, -1.10, 5.10, 33.46, -57.76
2770, 0.00, 0.03, -0.98, -0.37, 1.52, -1.04, 5.70, 32.56, -57.61
2779, 0.02, 0.04, -0.98, -0.49, 1.52, -1.16, 4.05, 33.46, -57.16
2788, 0.00, 0.04, -0.99, -0.49, 1.59, -1.04, 6.30, 34.06, -57.61
2797, 0.02, 0.04, -0.99, -0.43, 1.52, -1.16, 4.35, 33.46, -56.71
2807, 0.02, 0.04, -0.99, -0.49, 1.52, -1.16, 6.00, 35.41, -57.91
2816, 0.01, 0.04, -0.99, -0.30, 1.46, -0.98, 6.30, 32.86, -56.86
2825, 0.01, 0.03, -0.99, -0.43, 1.52, -1.10, 6.75, 33.31, -56.56
2855, 0.02, 0.04, -0.99, -0.43, 1.46, -1.04, 6.90, 34.51, -57.76
2864, 0.02, 0.04, -0.99, -0.43, 1.46, -1.04, 4.95, 35.11, -56.26
2873, 0.01, 0.03, -1.00, -0.49, 1.52, -0.98, 5.70, 32.26, -57.91
2883, 0.02, 0.04, -1.00, -0.37, 1.59, -0.91, 5.40, 33.46, -56.41
2892, 0.01, 0.04, -0.99, -0.43, 1.46, -1.04, 4.80, 33.16, -57.76
2901, 0.00, 0.04, -0.98, -0.43, 1.59, -1.10, 4.80, 33.16, -57.76
2911, 0.01, 0.04, -0.99, -0.43, 1.46, -0.98, 5.85, 34.51, -58.21
2920, 0.01, 0.03, -0.99, -0.49, 1.46, -0.98, 5.25, 34.66, -57.31
2929, 0.01, 0.04, -0.99, -0.43, 1.65, -1.10, 4.20, 34.06, -56.56
2938, 0.01, 0.04, -0.98, -0.43, 1.52, -1.10, 5.40, 34.21, -57.16
2948, 0.02, 0.03, -1.00, -0.55, 1.40, -0.98, 6.00, 33.61, -57.91
2957, 0.01, 0.03, -0.99, -0.43, 1.59, -1.10, 4.95, 33.61, -56.56
2966, 0.01, 0.04, -0.99, -0.37, 1.46, -0.98, 6.30, 33.61, -56.56
2975, 0.01, 0.03, -0.99, -0.30, 1.59, -1.04, 6.90, 34.96, -57.76
2985, 0.01, 0.04, -1.00, -0.49, 1.59, -0.98, 5.40, 35.56, -58.21
3014, 0.01, 0.03, -0.98, -0.37, 1.59, -1.04, 5.70, 34.66, -56.86
3024, 0.02, 0.04, -0.98, -0.49, 1.52, -0.98, 5.40, 33.46, -57.76
3033, 0.01, 0.03, -0.99, -0.43, 1.46, -1.04, 4.05, 33.46, -56.71
3042, 0.02, 0.03, -0.99, -0.43, 1.46, -0.91, 4.95, 35.11, -57.31
3051, 0.01, 0.04, -0.98, -0.37, 1.52, -0.91, 4.95, 35.11, -57.31
3061, 0.00, 0.04, -0.98, -0.49, 1.46, -0.98, 5.40, 34.96, -58.21
3070, 0.01, 0.03, -0.97, -0.43, 1.40, -0.98, 6.75, 34.06, -56.86
3079, 0.01, 0.04, -0.99, -0.43, 1.46, -0.98, 4.50, 34.06, -56.56
3088, 0.01, 0.04, -0.99, -0.37, 1.46, -1.10, 5.10, 33.76, -57.76
3098, 0.01, 0.03, -0.97, -0.37, 1.52, -1.04, 4.80, 34.51, -57.46
3107, 0.01, 0.04, -0.98, -0.49, 1.40, -1.10, 6.75, 34.36, -56.86
3116, 0.01, 0.03, -0.98, -0.49, 1.59, -1.04, 5.10, 33.46, -56.11
3125, 0.01, 0.03, -0.98, -0.30, 1.52, -1.10, 5.10, 34.51, -56.41
3135, 0.01, 0.03, -0.98, -0.37, 1.52, -0.98, 4.35, 33.76, -57.76
3144, 0.02, 0.04, -0.97, -0.55, 1.40, -0.91, 4.80, 34.21, -57.46
3174, 0.00, 0.03, -0.98, -0.49, 1.59, -1.10, 6.45, 33.16, -56.71
3183, 0.01, 0.04, -0.98, -0.37, 1.40, -1.10, 5.85, 34.51, -57.16
3192, 0.01, 0.03, -0.98, -0.37, 1.59, -1.04, 5.85, 34.21, -57.76
3201, 0.00, 0.03, -0.98, -0.37, 1.46, -1.10, 6.30, 34.66, -56.86
3211, 0.01, 0.04, -0.97, -0.43, 1.59, -1.10, 6.30, 34.66, -56.86
3220, 0.02, 0.04, -0.97, -0.30, 1.52, -1.04, 5.25, 33.61, -55.51
3229, 0.01, 0.03, -0.98, -0.43, 1.52, -1.10, 5.85, 34.96, -57.46
3238, 0.01, 0.04, -0.98, -0.30, 1.40, -1.16, 5.85, 33.46, -57.16
3248, 0.00, 0.03, -0.98, -0.43, 1.52, -1.04, 6.15, 34.21, -56.71
3257, 0.00, 0.03, -0.98, -0.30, 1.52, -1.10, 7.80, 33.61, -58.66
3266, 0.01, 0.04, -0.97, -0.37, 1.52, -1.04, 5.70, 32.56, -57.31
3275, 0.01, 0.03, -0.98, -0.49, 1.52, -1.04, 4.80, 31.96, -57.76
3285, 0.00, 0.04, -0.98, -0.43, 1.46, -1.10, 6.30, 34.06, -57.31
3294, 0.01, 0.04, -0.98, -0.37, 1.52, -0.98, 5.85, 34.96, -57.46
3303, 0.00, 0.04, -0.98, -0.43, 1.46, -0.98, 5.70, 35.86, -58.36
3333, 0.01, 0.03, -0.99, -0.37, 1.34, -1.10, 6.90, 33.76, -57.16
3342, 0.02, 0.03, -0.99, -0.49, 1.46, -0.91, 5.70, 32.56, -57.91
3352, 0.01, 0.05, -0.98, -0.43, 1.46, -1.16, 4.95, 34.66, -58.36
3361, 0.00, 0.03, -0.98, -0.37, 1.40, -0.98, 4.95, 34.66, -58.36
3370, 0.02, 0.03, -0.99, -0.43, 1.52, -1.16, 5.25, 32.86, -57.31
3379, 0.01, 0.04, -0.98, -0.37, 1.46, -1.04, 5.85, 35.26, -56.71
3389, 0.01, 0.04, -0.98, -0.43, 1.52, -1.10, 5.70, 34.66, -57.61
3398, 0.01, 0.03, -0.99, -0.37, 1.59, -1.04, 5.40, 34.96, -57.46
3407, 0.01, 0.03, -0.99, -0.37, 1.46, -0.91, 5.70, 34.66, -56.86
3416, 0.00, 0.03, -0.98, -0.43, 1.52, -1.04, 5.10, 34.21, -57.46
3426, 0.01, 0.04, -0.98, -0.37, 1.40, -1.04, 5.85, 34.51, -55.66
3435, 0.02, 0.03, -0.96, -0.30, 1.34, -1.04, 5.85, 34.96, -57.16
3444, 0.01, 0.04, -0.99, -0.30, 1.59, -0.98, 6.15, 32.71, -57.16
3454, 0.01, 0.04, -0.98, -0.37, 1.46, -1.04, 3.60, 33.76, -56.71
3463, 0.01, 0.04, -0.98, -0.43, 1.46, -0.98, 5.85, 34.96, -58.21
3493, 0.01, 0.04, -0.98, -0.43, 1.40, -1.04, 7.05, 34.36, -57.61
3502, 0.02, 0.04, -0.98, -0.43, 1.59, -0.98, 4.50, 35.86, -57.91
3511, 0.02, 0.04, -0.98, -0.37, 1.52, -0.98, 3.90, 35.11, -55.96
3520, 0.01, 0.04, -0.99, -0.43, 1.40, -1.04, 3.90, 35.11, -55.96
3529, 0.01, 0.04, -0.97, -0.43, 1.65, -1.04, 5.70, 34.36, -58.36
3539, 0.00, 0.04, -0.99, -0.30, 1.46, -1.04, 4.50, 34.36, -57.91
3548, 0.01, 0.04, -0.99, -0.43, 1.59, -1.04, 5.70, 34.66, -56.86
3557, 0.01, 0.03, -0.97, -0.37, 1.52, -0.98, 5.70, 34.06, -58.36
3567, 0.00, 0.03, -0.98, -0.30, 1.40, -1.10, 5.85, 32.71, -57.46
3576, 0.01, 0.04, -0.99, -0.37, 1.46, -1.04, 5.70, 35.11, -56.86
3585, 0.01, 0.02, -1.00, -0.43, 1.40, -0.98, 5.85, 34.21, -57.16
3594, 0.00, 0.03, -0.98, -0.49, 1.59, -0.91, 5.70, 34.36, -56.56
3603, 0.01, 0.04, -0.98, -0.43, 1.46, -1.04, 4.05, 33.76, -56.41
3613, 0.02, 0.03, -0.98, -0.43, 1.59, -1.04, 4.50, 34.66, -57.31
3622, 0.00, 0.03, -0.98, -0.37, 1.52, -0.98, 6.45, 34.21, -57.76
3652, 0.01, 0.04, -0.99, -0.49, 1.46, -0.98, 4.95, 34.06, -56.56
3661, 0.01, 0.04, -0.99, -0.43, 1.59, -1.04, 4.80, 33.76, -56.71
3670, 0.00, 0.03, -0.98, -0.30, 1.52, -0.98, 4.80, 33.76, -56.71
3679, 0.02, 0.03, -0.99, -0.30, 1.40, -1.04, 6.00, 34.06, -57.91
3689, 0.01, 0.03, -0.98, -0.37, 1.52, -1.04, 5.25, 34.06, -57.61
3698, 0.01, 0.03, -0.99, -0.37, 1.46, -1.10, 6.15, 34.21, -56.41
3707, 0.01, 0.04, -0.98, -0.37, 1.40, -1.04, 4.80, 33.76, -57.16
3716, 0.01, 0.04, -0.99, -0.37, 1.52, -1.04, 5.85, 34.51, -58.21
3726, 0.00, 0.03, -1.00, -0.37, 1.52, -0.98, 5.70, 32.86, -55.96
3735, 0.02, 0.04, -0.98, -0.30, 1.40, -1.04, 5.10, 34.96, -57.46
3744, 0.01, 0.04, -0.99, -0.43, 1.52, -1.04, 5.70, 33.31, -57.61
3753, 0.00, 0.03, -0.99, -0.30, 1.52, -1.10, 5.10, 34.21, -58.81
3763, 0.00, 0.04, -0.99, -0.30, 1.46, -0.91, 6.00, 33.61, -56.56
3772, 0.01, 0.04, -0.98, -0.24, 1.46, -1.04, 5.70, 34.06, -57.31
3781, 0.02, 0.03, -0.99, -0.30, 1.52, -1.16, 5.10, 34.51, -56.41
3812, 0.02, 0.03, -0.99, -0.55, 1.46, -1.16, 4.95, 33.61, -57.61
3821, 0.01, 0.05, -0.99, -0.30, 1.46, -1.04, 6.15, 33.16, -58.21
3831, 0.01, 0.03, -0.98, -0.37, 1.52, -1.04, 6.45, 34.21, -57.46
3841, 0.01, 0.04, -0.98, -0.43, 1.46, -1.16, 5.25, 35.11, -56.86
3851, 0.01, 0.04, -0.99, -0.37, 1.52, -0.98, 5.70, 33.31, -55.96
3861, 0.00, 0.04, -0.99, -0.49, 1.52, -1.16, 4.95, 35.11, -56.26
3870, 0.01, 0.04, -0.98, -0.55, 1.52, -1.16, 4.95, 35.11, -56.26
3879, 0.01, 0.03, -0.99, -0.55, 1.46, -1.04, 5.70, 33.61, -55.51
3888, 0.01, 0.02, -0.97, -0.55, 1.59, -1.10, 4.35, 34.21, -57.46
3898, 0.01, 0.03, -0.98, -0.37, 1.59, -1.04, 5.10, 34.51, -57.46
3907, 0.01, 0.04, -0.98, -0.30, 1.52, -0.98, 6.00, 34.06, -56.26
3916, 0.01, 0.04, -0.98, -0.30, 1.40, -1.04, 5.10, 34.21, -58.51
3925, 0.01, 0.04, -0.99, -0.30, 1.52, -1.04, 5.10, 35.26, -57.46
3935, 0.01, 0.03, -0.99, -0.43, 1.46, -1.10, 5.85, 35.56, -56.71
3944, 0.01, 0.04, -0.99, -0.43, 1.46, -1.10, 4.95, 34.36, -57.61
3971, 0.00, 0.05, -0.98, -0.43, 1.52, -1.04, 6.00, 34.06, -56.86
3981, 0.00, 0.04, -0.98, -0.43, 1.52, -0.98, 4.35, 34.21, -58.21
3990, 0.01, 0.04, -0.98, -0.30, 1.46, -0.98, 5.40, 33.46, -57.46
4000, 0.01, 0.04, -0.98, -0.37, 1.52, -0.91, 5.25, 33.61, -57.46
4010, 0.00, 0.04, -0.98, -0.43, 1.46, -1.10, 5.25, 33.61, -57.91
4020, 0.01, 0.04, -0.98, -0.43, 1.46, -0.91, 4.50, 34.66, -57.31
4030, 0.01, 0.04, -0.99, -0.37, 1.40, -1.04, 4.95, 34.06, -56.26
4039, 0.01, 0.03, -0.99, -0.55, 1.46, -0.98, 5.40, 34.51, -57.16
4049, 0.01, 0.04, -0.98, -0.43, 1.52, -0.98, 5.25, 34.36, -57.31
4059, 0.01, 0.03, -0.99, -0.37, 1.40, -1.04, 4.35, 34.51, -57.46
4069, 0.01, 0.03, -0.99, -0.43, 1.52, -0.98, 6.15, 35.26, -58.21
4079, 0.01, 0.04, -0.99, -0.43, 1.46, -0.98, 5.10, 34.51, -56.71
4088, 0.01, 0.03, -0.99, -0.49, 1.40, -1.10, 5.40, 33.76, -57.16
4098, 0.02, 0.04, -0.99, -0.49, 1.59, -0.98, 6.00, 32.86, -57.61
4108, 0.01, 0.04, -0.97, -0.49, 1.46, -0.98, 5.25, 32.56, -57.31
4138, 0.01, 0.03, -0.99, -0.43, 1.52, -1.10, 6.30, 33.31, -56.26
4148, 0.01, 0.04, -0.99, -0.37, 1.52, -1.10, 6.90, 36.01, -57.76
4158, 0.01, 0.03, -0.97, -0.43, 1.52, -1.04, 5.10, 34.51, -57.46
4168, 0.01, 0.04, -0.98, -0.55, 1.59, -0.98, 5.85, 35.26, -57.76
4177, 0.01, 0.03, -0.99, -0.43, 1.52, -1.04, 6.15, 34.96, -56.11
4187, 0.02, 0.03, -0.99, -0.37, 1.59, -0.98, 5.40, 34.21, -56.41
4197, 0.02, 0.04, -1.00, -0.43, 1.52, -0.98, 5.70, 35.41, -57.91
4207, 0.01, 0.04, -0.98, -0.37, 1.52, -1.10, 5.25, 35.86, -56.56
4217, 0.02, 0.03, -1.00, -0.37, 1.40, -1.04, 4.20, 35.41, -57.61
4226, 0.01, 0.03, -0.99, -0.37, 1.46, -0.98, 5.25, 35.41, -56.56
4236, 0.01, 0.03, -0.99, -0.30, 1.46, -0.98, 6.30, 34.66, -56.86
4246, 0.01, 0.04, -0.99, -0.37, 1.46, -0.91, 4.20, 34.66, -56.86
4256, 0.01, 0.04, -0.99, -0.37, 1.52, -1.04, 6.90, 33.76, -56.41
4266, 0.01, 0.04, -0.97, -0.37, 1.52, -1.04, 5.10, 33.46, -57.46
4275, 0.01, 0.03, -0.97, -0.49, 1.59, -0.98, 6.00, 34.06, -56.86
4306, 0.01, 0.03, -0.98, -0.49, 1.52, -0.98, 4.35, 34.21, -57.16
4316, 0.01, 0.04, -0.97, -0.43, 1.46, -0.98, 4.95, 33.61, -57.31
4325, 0.01, 0.04, -0.99, -0.43, 1.40, -1.16, 6.15, 35.26, -57.16
4335, 0.01, 0.03, -0.99, -0.43, 1.46, -1.10, 5.70, 35.11, -57.31
4345, 0.01, 0.03, -0.99, -0.37, 1.52, -0.98, 5.40, 34.51, -57.76
4355, 0.01, 0.03, -0.99, -0.49, 1.59, -0.98, 4.20, 34.06, -55.21
4364, 0.02, 0.03, -0.98, -0.49, 1.52, -0.98, 4.05, 34.21, -57.46
4374, 0.00, 0.03, -0.99, -0.43, 1.40, -1.04, 4.35, 36.01, -56.41
4384, 0.01, 0.03, -0.97, -0.37, 1.40, -1.04, 6.45, 33.76, -57.46
4394, 0.01, 0.04, -0.99, -0.49, 1.46, -1.04, 5.40, 34.21, -57.16
4404, 0.01, 0.03, -0.99, -0.37, 1.46, -1.10, 5.85, 34.51, -57.16
4413, 0.00, 0.04, -0.99, -0.37, 1.46, -1.16, 4.20, 34.66, -57.91
4423, 0.01, 0.03, -1.00, -0.43, 1.59, -1.10, 6.15, 34.51, -57.16
4433, 0.01, 0.04, -0.98, -0.43, 1.46, -0.98, 4.95, 33.61, -57.61
4443, 0.01, 0.03, -1.00, -0.49, 1.59, -0.98, 5.70, 33.61, -57.31
4473, 0.01, 0.04, -1.00, -0.43, 1.52, -0.98, 6.45, 33.76, -56.71
4483, 0.01, 0.04, -0.99, -0.43, 1.40, -1.04, 5.10, 33.76, -57.46
4493, 0.01, 0.04, -0.99, -0.43, 1.59, -0.98, 4.80, 33.46, -56.41
4502, 0.01, 0.04, -0.98, -0.43, 1.59, -0.98, 4.80, 33.46, -57.46
4512, 0.01, 0.03, -0.98, -0.49, 1.40, -0.98, 6.30, 34.06, -57.31
